LIQUIDITY_PROVIDER,TOKEN,POOLNAME,FEES_COLLECTED_USD
0xf6e8787d45a2febf17481a13db738c4e08bb2a4b,WETH,LINK-WETH 3000 60,1033.2793841740374
0xf6e8787d45a2febf17481a13db738c4e08bb2a4b,LINK,LINK-WETH 3000 60,1033.2793841740374
0x1d15b5fdaab05ba9707993724e00f3935d10fe23,WETH,CHSB-WETH 3000 60,1032.8492349430212
0x1d15b5fdaab05ba9707993724e00f3935d10fe23,CHSB,CHSB-WETH 3000 60,1032.8492349430212
0x9d63828bb91fbdfa73e51949ec0bb72840e09fd5,WETH,SHIB-WETH 3000 60,1030.4883877574325
0x9d63828bb91fbdfa73e51949ec0bb72840e09fd5,SHIB,SHIB-WETH 3000 60,1030.4883877574325
0x9ec39c1606527c6c71423847fff49975b7e289ad,LINK,LINK-WETH 3000 60,1030.3809816725561
0x9ec39c1606527c6c71423847fff49975b7e289ad,WETH,LINK-WETH 3000 60,1030.3809816725561
0x51963088c3bec10fabe76b72c8242c4e4b055f58,WETH,WETH-USDT 3000 60,1029.91720002361
0x51963088c3bec10fabe76b72c8242c4e4b055f58,USDT,WETH-USDT 3000 60,1029.91720002361
0x9c000e3c12d3b03720c24616bdbc5cc4781ca114,WETH,WBTC-WETH 3000 60,1026.8683928694566
0x9c000e3c12d3b03720c24616bdbc5cc4781ca114,WBTC,WBTC-WETH 3000 60,1026.8683928694566
0x8697cb1d4b8c981e9da72bb0cff452771ab10907,MKR,MKR-WETH 3000 60,1026.4487325900773
0x8697cb1d4b8c981e9da72bb0cff452771ab10907,WETH,MKR-WETH 3000 60,1026.4487325900773
0x1827781af4dec16984a5ef2f53da33c0d2bad2a3,RVP,RVP-WETH 10000 200,1026.1975554213843
0x1827781af4dec16984a5ef2f53da33c0d2bad2a3,WETH,RVP-WETH 10000 200,1026.1975554213843
0x133d93566f9699b3af46fe150daa8a67a9563ed6,WETH,WETH-CRV 10000 200,1025.6832872444757
0x133d93566f9699b3af46fe150daa8a67a9563ed6,CRV,WETH-CRV 10000 200,1025.6832872444757
0xccd72bea12f3927063be3d8798a4b74082713cb5,USDC,FEI-USDC 3000 60,1025.1473987378247
0xccd72bea12f3927063be3d8798a4b74082713cb5,FEI,FEI-USDC 3000 60,1025.1473987378247
0xd591c28c3396008ffb936521c9ceb4cccc801d27,WETH,COMP-WETH 3000 60,1023.3225841358022
0xd591c28c3396008ffb936521c9ceb4cccc801d27,COMP,COMP-WETH 3000 60,1023.3225841358022
0xa93b49c3c048d5594e7cd4c642b7fc855d2406ce,MATIC,MATIC-WETH 3000 60,1023.3155534575546
0xa93b49c3c048d5594e7cd4c642b7fc855d2406ce,WETH,MATIC-WETH 3000 60,1023.3155534575546
0x5930072f31de8b38c6bb22a29054d0b43cb301c7,WETH,DAI-WETH 3000 60,1019.265370117663
0x5930072f31de8b38c6bb22a29054d0b43cb301c7,DAI,DAI-WETH 3000 60,1019.265370117663
0x05291b9de3e581f1091c093bc9a77e7f4cecea05,MATIC,MATIC-WETH 3000 60,1018.4763002324735
0x05291b9de3e581f1091c093bc9a77e7f4cecea05,WETH,MATIC-WETH 3000 60,1018.4763002324735
0x9fe9986144655376e8f712e757e135492d6aefe7,GTC,WETH-GTC 10000 200,1012.3187058919584
0x9fe9986144655376e8f712e757e135492d6aefe7,WETH,WETH-GTC 10000 200,1012.3187058919584
0x31eabd463f98d2da85710ab0d5affdc47280320c,MATIC,MATIC-WETH 3000 60,1012.0695081959728
0x31eabd463f98d2da85710ab0d5affdc47280320c,WETH,MATIC-WETH 3000 60,1012.0695081959728
0x9ad67cdce4baafb154e0ab3db17a8eaa27a1f073,MKR,MKR-WETH 3000 60,1011.9831930356701
0x9ad67cdce4baafb154e0ab3db17a8eaa27a1f073,WETH,MKR-WETH 3000 60,1011.9831930356701
0xe31aec7168259c8f7ccdad01acade55d59977624,WETH,USDC-WETH 3000 60,1011.190106293301
0xe31aec7168259c8f7ccdad01acade55d59977624,USDC,USDC-WETH 3000 60,1011.190106293301
0xd50f649a2c9fd7ae88c223da80e985d71de45593,SUSHI,SUSHI-WETH 3000 60,1010.1043509889939
0xd50f649a2c9fd7ae88c223da80e985d71de45593,WETH,SUSHI-WETH 3000 60,1010.1043509889939
0xd6c2ca3624f7aadd0e5c3cb54b907d1c6545cdeb,USDC,USDC-USDT 500 10,1010.1030440666036
0xd6c2ca3624f7aadd0e5c3cb54b907d1c6545cdeb,USDT,USDC-USDT 500 10,1010.1030440666036
0xad5c010b95448b614daa9e6efe89a9817409694d,WETH,WBTC-WETH 3000 60,1004.033109959667
0xad5c010b95448b614daa9e6efe89a9817409694d,WBTC,WBTC-WETH 3000 60,1004.033109959667
0x565a0fa7bdfdf2128e6c0fbb0ec22e189c5b969e,WETH,WBTC-WETH 3000 60,1003.8793261277901
0x565a0fa7bdfdf2128e6c0fbb0ec22e189c5b969e,WBTC,WBTC-WETH 3000 60,1003.8793261277901
0x48979f0aa32100127bf45f60ca230267bcf9ffcc,USDC,USDC-WETH 3000 60,1003.5945158398371
0x48979f0aa32100127bf45f60ca230267bcf9ffcc,WETH,USDC-WETH 3000 60,1003.5945158398371
0xd8d6be6bf9878bf62a7efec03c1ffa716a63482a,WETH,UNI-WETH 3000 60,1002.469402346641
0xd8d6be6bf9878bf62a7efec03c1ffa716a63482a,UNI,UNI-WETH 3000 60,1002.469402346641
0xcdd681467221379db0caa005fbfb5c899384aaa2,WBTC,WBTC-WETH 3000 60,999.3774379369286
0xcdd681467221379db0caa005fbfb5c899384aaa2,WETH,WBTC-WETH 3000 60,999.3774379369286
0xdb9a26bf9913411c2d9065729ec27f5990f60414,WETH,ETH2x-FLI-WETH 3000 60,998.229626034127
0xdb9a26bf9913411c2d9065729ec27f5990f60414,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,998.229626034127
0x95daa0b7ef78270d14971fc79a54bd093a52c7ba,RVP,RVP-WETH 10000 200,996.7284032412522
0x95daa0b7ef78270d14971fc79a54bd093a52c7ba,WETH,RVP-WETH 10000 200,996.7284032412522
0x8b2bfb7fd3634dca3afa22d892e883c49294dfed,USDC,USDC-WETH 3000 60,990.612616566272
0x8b2bfb7fd3634dca3afa22d892e883c49294dfed,WETH,USDC-WETH 3000 60,990.612616566272
0xabc508dda7517f195e416d77c822a4861961947a,WETH,WBTC-WETH 3000 60,989.8727452253028
0xabc508dda7517f195e416d77c822a4861961947a,WBTC,WBTC-WETH 3000 60,989.8727452253028
0xc57ff551abb8ba4a56107a5ebda05ccb1070484a,WETH,SHIB-WETH 10000 200,989.622896901573
0xc57ff551abb8ba4a56107a5ebda05ccb1070484a,SHIB,SHIB-WETH 10000 200,989.622896901573
0x7d767256f3998ad7ecd37f10459aba272795dc17,WOOFY,WETH-WOOFY 10000 200,989.4511612560161
0x7d767256f3998ad7ecd37f10459aba272795dc17,WETH,WETH-WOOFY 10000 200,989.4511612560161
0x51f6dc4601e055c40d267ef3c3aaadc243b807e2,WETH,USDC-WETH 3000 60,989.0612275906765
0x51f6dc4601e055c40d267ef3c3aaadc243b807e2,USDC,USDC-WETH 3000 60,989.0612275906765
0x5c2fa6118ca914bff95457b1ee003255e7e98757,GTC,WETH-GTC 10000 200,988.2773421575143
0x5c2fa6118ca914bff95457b1ee003255e7e98757,WETH,WETH-GTC 10000 200,988.2773421575143
0x37b77fda66457f45fd1ef5842ed98a4622518a74,WETH,AKITA-WETH 10000 200,988.0336315532782
0x37b77fda66457f45fd1ef5842ed98a4622518a74,AKITA,AKITA-WETH 10000 200,988.0336315532782
0x1a665378569785d158f98cb4e8250df40fb9e03c,USDC,USDC-WETH 3000 60,988.0121863905068
0x1a665378569785d158f98cb4e8250df40fb9e03c,WETH,USDC-WETH 3000 60,988.0121863905068
0xed2170462e997b9590f77bf2cd3cd283b877eade,WETH,WETH-CRV 10000 200,986.9271174561504
0xed2170462e997b9590f77bf2cd3cd283b877eade,CRV,WETH-CRV 10000 200,986.9271174561504
0x67710da693665e3995d607db6c387d484eac2805,WETH,WETH-USDT 3000 60,986.3822899704107
0x67710da693665e3995d607db6c387d484eac2805,USDT,WETH-USDT 3000 60,986.3822899704107
0xd2925983502b2f849c96dbe449179e8b09d8c6a7,WETH,MKR-WETH 3000 60,986.2599948921229
0xd2925983502b2f849c96dbe449179e8b09d8c6a7,MKR,MKR-WETH 3000 60,986.2599948921229
0x6de4fefc0aadc3e0f9660c338ae9f29c9ec45c26,UNI,UNI-WETH 3000 60,985.5299529516146
0x6de4fefc0aadc3e0f9660c338ae9f29c9ec45c26,WETH,UNI-WETH 3000 60,985.5299529516146
0xba2b2c3883caeaa2a76e6d96c08942c348d8c571,USDT,WETH-USDT 3000 60,984.676728362198
0xba2b2c3883caeaa2a76e6d96c08942c348d8c571,WETH,WETH-USDT 3000 60,984.676728362198
0x3c6e8f547264edc4745e1b826ed86de1580bd588,WETH,AKITA-WETH 10000 200,984.5573682204204
0x3c6e8f547264edc4745e1b826ed86de1580bd588,AKITA,AKITA-WETH 10000 200,984.5573682204204
0xc871a56551790f9de162de84dfec77f0fc79db14,DINU,DINU-WETH 10000 200,983.9404179331295
0xc871a56551790f9de162de84dfec77f0fc79db14,WETH,DINU-WETH 10000 200,983.9404179331295
0xe42f880c5e8b2c20981f68848afe6f1583d2ee08,WETH,USDC-WETH 3000 60,983.3966089328187
0xe42f880c5e8b2c20981f68848afe6f1583d2ee08,USDC,USDC-WETH 3000 60,983.3966089328187
0xc8a9f7b02b60679847a69e3b6f9d50bef47b5832,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,982.3536236664111
0xc8a9f7b02b60679847a69e3b6f9d50bef47b5832,WETH,ETH2x-FLI-WETH 3000 60,982.3536236664111
0xd8a9357940494166e0f665bece75f57411ff1bcd,USDC,USDC-WETH 3000 60,981.5691764927401
0xd8a9357940494166e0f665bece75f57411ff1bcd,WETH,USDC-WETH 3000 60,981.56917649274
0xa0656912c38df3a309a2e5e5a378c53260419fc0,MATIC,MATIC-WETH 3000 60,978.9025838711297
0xa0656912c38df3a309a2e5e5a378c53260419fc0,WETH,MATIC-WETH 3000 60,978.9025838711297
0xc66719d933a23df85c3cdcb9e8bb93ce43039a0f,DAI,DAI-WETH 3000 60,977.7589016992912
0xc66719d933a23df85c3cdcb9e8bb93ce43039a0f,WETH,DAI-WETH 3000 60,977.7589016992912
0x6b804938287f533de29ff153d742a1a310644f17,WETH,WETH-USDT 3000 60,976.169285989175
0x6b804938287f533de29ff153d742a1a310644f17,USDT,WETH-USDT 3000 60,976.169285989175
0x525c5e25198c2ee71189d74ff9a4744665c154a7,WETH,WETH-DFND 3000 60,975.8095740662113
0x525c5e25198c2ee71189d74ff9a4744665c154a7,DFND,WETH-DFND 3000 60,975.8095740662113
0x078e1898dbd1a7fd2e80b5cbd39a6571baf61516,WETH,UNI-WETH 3000 60,975.4842779543591
0x078e1898dbd1a7fd2e80b5cbd39a6571baf61516,UNI,UNI-WETH 3000 60,975.4842779543591
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,WETH,ETH2x-FLI-WETH 3000 60,975.4277618850917
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,975.4277618850917
0x56a3e0a00a158634a6d12f6c73238aafed73bc92,USDC,USDC-WETH 3000 60,974.763710681872
0x56a3e0a00a158634a6d12f6c73238aafed73bc92,WETH,USDC-WETH 3000 60,974.763710681872
0x56598dedd6648a784a48cbb6f8583d918f8619a1,DAI,DAI-USDT 500 10,974.3226360041275
0x56598dedd6648a784a48cbb6f8583d918f8619a1,USDT,DAI-USDT 500 10,974.3226360041275
0x5d81416de258fa01cca5072561abf53f1ad0d453,WETH,ETH2x-FLI-WETH 3000 60,972.0684214899156
0x5d81416de258fa01cca5072561abf53f1ad0d453,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,972.0684214899156
0x39b876626082399958798a7c433663b6d66530dd,PPAY,PPAY-WETH 3000 60,971.9679663670244
0x39b876626082399958798a7c433663b6d66530dd,WETH,PPAY-WETH 3000 60,971.9679663670244
0x438a11987d019d6e27c6a56acaf788de9a5180ad,WETH,MATIC-WETH 10000 200,971.5621996213949
0x438a11987d019d6e27c6a56acaf788de9a5180ad,MATIC,MATIC-WETH 10000 200,971.5621996213949
0x6cfb42beeefb853105b3847eb571b0df48296279,SHIB,SHIB-WETH 10000 200,971.0329815628133
0x6cfb42beeefb853105b3847eb571b0df48296279,WETH,SHIB-WETH 10000 200,971.0329815628132
0x161d9b5d6e3ed8d9c1d36a7caf971901c60b9222,WETH,WETH-TRU 10000 200,970.3597395481421
0x161d9b5d6e3ed8d9c1d36a7caf971901c60b9222,TRU,WETH-TRU 10000 200,970.3597395481421
0xf2f50b28dbd81c995e385f3716636db4ccdbede5,DAI,DAI-WETH 3000 60,968.9517918134504
0xf2f50b28dbd81c995e385f3716636db4ccdbede5,WETH,DAI-WETH 3000 60,968.9517918134504
0x6bcba1899e6f25a2369c99e5cac6943a9cfab287,HY,HY-WETH 3000 60,967.1006268050037
0x6bcba1899e6f25a2369c99e5cac6943a9cfab287,WETH,HY-WETH 3000 60,967.1006268050037
0xa86823ff16367933046234524a8692906659d24e,DAI,DAI-WETH 3000 60,964.7570575180297
0xa86823ff16367933046234524a8692906659d24e,WETH,DAI-WETH 3000 60,964.7570575180297
0x5e5a953a496bfeeb5620968a7083fc060196c3fa,DAI,DAI-USDT 500 10,964.4107177379722
0x5e5a953a496bfeeb5620968a7083fc060196c3fa,USDT,DAI-USDT 500 10,964.4107177379722
0x7bb0f4314db3a242b98d789b756e88c0c6d26042,WETH,ETH2x-FLI-WETH 3000 60,962.2076987654591
0x7bb0f4314db3a242b98d789b756e88c0c6d26042,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,962.2076987654591
0xe7f1ddad8c5454e7d997aae8e510b6d666376b5a,RVP,RVP-WETH 10000 200,960.4754844947349
0xe7f1ddad8c5454e7d997aae8e510b6d666376b5a,WETH,RVP-WETH 10000 200,960.4754844947349
0x6a80c605ee75d8eeef8721fc46c054491546a680,REN,REN-WETH 3000 60,959.9796695386333
0x6a80c605ee75d8eeef8721fc46c054491546a680,WETH,REN-WETH 3000 60,959.9796695386333
0xab88ac3af5c9aeb1a1a2043495374568eb439244,UNI,UNI-WETH 3000 60,959.6925723608317
0xab88ac3af5c9aeb1a1a2043495374568eb439244,WETH,UNI-WETH 3000 60,959.6925723608317
0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,WETH,ETH2x-FLI-WETH 3000 60,959.2201017669806
0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,959.2201017669806
0x2b5d4b3c2cedcc63b7765f377d2929ee1f99049e,WETH,WBTC-WETH 3000 60,957.9589088194955
0x2b5d4b3c2cedcc63b7765f377d2929ee1f99049e,WBTC,WBTC-WETH 3000 60,957.9589088194955
0x0c397f41c8d62fb5de81d401f546e485ca91f8ab,CEL,CEL-WETH 3000 60,957.4168592565115
0x0c397f41c8d62fb5de81d401f546e485ca91f8ab,WETH,CEL-WETH 3000 60,957.4168592565115
0xe6689206a0ae9ab74a9dc632f25636532d303232,WETH,DAI-WETH 3000 60,953.8916313731214
0xe6689206a0ae9ab74a9dc632f25636532d303232,DAI,DAI-WETH 3000 60,953.8916313731214
0x2bf863a129cd3faffcfc6e7caa49588d446b2af3,USDC,USDC-WETH 3000 60,953.5556538989267
0x2bf863a129cd3faffcfc6e7caa49588d446b2af3,WETH,USDC-WETH 3000 60,953.5556538989267
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,WETH,ETH2x-FLI-WETH 3000 60,952.4372126906388
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,952.4372126906388
0x4f9f98da74c05567c191e11235fba90e1fd8d717,WETH,USDC-WETH 3000 60,946.1582334916735
0x4f9f98da74c05567c191e11235fba90e1fd8d717,USDC,USDC-WETH 3000 60,946.1582334916735
0x24e71030d9e2289ec7aa095cb923bc08e01f149c,WETH,DAI-WETH 3000 60,945.7788879799746
0x24e71030d9e2289ec7aa095cb923bc08e01f149c,DAI,DAI-WETH 3000 60,945.7788879799746
0x04af95dca725dddf04a0ff85f70282f51718560d,MATIC,MATIC-WETH 3000 60,945.2894460379108
0x04af95dca725dddf04a0ff85f70282f51718560d,WETH,MATIC-WETH 3000 60,945.2894460379108
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,WETH,WETH-CRV 10000 200,945.203551249058
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,CRV,WETH-CRV 10000 200,945.203551249058
0x25150ae86241d8128edda5039c0fff7762d62f90,LINK,LINK-WETH 3000 60,943.0851317505856
0x25150ae86241d8128edda5039c0fff7762d62f90,WETH,LINK-WETH 3000 60,943.0851317505856
0xed157912f05fa31af5af09b2b84cbbbf719ca39c,WETH,USDC-WETH 3000 60,942.3750854604102
0xed157912f05fa31af5af09b2b84cbbbf719ca39c,USDC,USDC-WETH 3000 60,942.3750854604102
0xb780d7b8e783dd58fdcc4c6c535ff045b866eed2,RUNE,RUNE-WETH 3000 60,941.2622143395042
0xb780d7b8e783dd58fdcc4c6c535ff045b866eed2,WETH,RUNE-WETH 3000 60,941.2622143395042
0xf262b1fa63a19e79f70a666e5d7618637c46ad78,USDC,USDC-WETH 3000 60,940.4759174931913
0xf262b1fa63a19e79f70a666e5d7618637c46ad78,WETH,USDC-WETH 3000 60,940.4759174931913
0xcef65d952d4fa91941bcaa66b11b9819433082bc,WETH,USDC-WETH 3000 60,936.7993509009088
0xcef65d952d4fa91941bcaa66b11b9819433082bc,USDC,USDC-WETH 3000 60,936.7993509009088
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,WETH,WETH-TRIBE 500 10,934.8046851847486
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,TRIBE,WETH-TRIBE 500 10,934.8046851847486
0xbb245a1780f1d2b175ec379f3085ef6ded9467a3,USDC,USDC-WETH 3000 60,932.0852421511
0xbb245a1780f1d2b175ec379f3085ef6ded9467a3,WETH,USDC-WETH 3000 60,932.0852421511
0x90294a8a0ea500e54d32267e962c35c76e91441e,TRU,WETH-TRU 3000 60,932.0128810770956
0x90294a8a0ea500e54d32267e962c35c76e91441e,WETH,WETH-TRU 3000 60,932.0128810770956
0xb04e72fb3cdd9f1501f72ec55e16a9956ad35d48,WETH,RUNE-WETH 3000 60,929.2131842947922
0xb04e72fb3cdd9f1501f72ec55e16a9956ad35d48,RUNE,RUNE-WETH 3000 60,929.2131842947922
0xf27696c8bca7d54d696189085ae1283f59342fa6,LINK,LINK-WETH 3000 60,927.18193100169
0xf27696c8bca7d54d696189085ae1283f59342fa6,WETH,LINK-WETH 3000 60,927.18193100169
0x187b4fb6076ac0026f020eb5bee5a4d978192f5d,USDT,WETH-USDT 3000 60,926.8037000470165
0x187b4fb6076ac0026f020eb5bee5a4d978192f5d,WETH,WETH-USDT 3000 60,926.8037000470165
0x9b7727e78179780a485c6839dfb7b09843e61db6,USDC,USDC-WETH 3000 60,923.1031043358556
0x9b7727e78179780a485c6839dfb7b09843e61db6,WETH,USDC-WETH 3000 60,923.1031043358555
0x710c8c280628deffd396f1235c8235b33607e9af,USDC,USDC-WETH 3000 60,922.3575726915492
0x710c8c280628deffd396f1235c8235b33607e9af,WETH,USDC-WETH 3000 60,922.3575726915491
0x3af9ac4fa6c8a8b853f41448aa9925851e537c2a,USDC,USDC-WETH 3000 60,922.2487261207638
0x3af9ac4fa6c8a8b853f41448aa9925851e537c2a,WETH,USDC-WETH 3000 60,922.2487261207638
0x8d4b9768932748bb4a674cd2ecc2e3fd25eb358c,USDT,WETH-USDT 3000 60,922.2179650036862
0x8d4b9768932748bb4a674cd2ecc2e3fd25eb358c,WETH,WETH-USDT 3000 60,922.2179650036861
0x09d8d37669e92e915ff037691acbd2467dac4a89,WETH,UNI-WETH 3000 60,922.0982190778882
0x09d8d37669e92e915ff037691acbd2467dac4a89,UNI,UNI-WETH 3000 60,922.0982190778882
0x4992f240600f8d5ac2f1cb1429a6d56cc0d5af88,FEI,FEI-USDC 3000 60,922.0194384247454
0x4992f240600f8d5ac2f1cb1429a6d56cc0d5af88,USDC,FEI-USDC 3000 60,922.0194384247454
0x8d5ff114e11793d0e0498a7d830591af3ed683de,WETH,USDC-WETH 3000 60,921.8750749558073
0x8d5ff114e11793d0e0498a7d830591af3ed683de,USDC,USDC-WETH 3000 60,921.8750749558073
0x006d26d1b640dbb9f9783ce0fdd700639adb11a3,USDC,USDC-WETH 3000 60,921.3106921043963
0x006d26d1b640dbb9f9783ce0fdd700639adb11a3,WETH,USDC-WETH 3000 60,921.3106921043963
0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,DDX,DDX-WETH 10000 200,919.9659799088543
0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,WETH,DDX-WETH 10000 200,919.9659799088543
0xd314749c5e91e5ee11d0e5f5cb88ddbbd755f0dd,WETH,WETH-TRU 10000 200,919.8963144193673
0xd314749c5e91e5ee11d0e5f5cb88ddbbd755f0dd,TRU,WETH-TRU 10000 200,919.8963144193673
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,WETH,MATIC-WETH 3000 60,919.7898540593443
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,MATIC,MATIC-WETH 3000 60,919.7898540593443
0xad492e78ea607f1ccf1cefaa7ee37871932b1d02,WETH,WETH-TRU 3000 60,919.3845228978333
0xad492e78ea607f1ccf1cefaa7ee37871932b1d02,TRU,WETH-TRU 3000 60,919.3845228978333
0xf60d12b1af3dcdceb0c0dbb004322bc30aa5b090,USDC,USDC-WETH 3000 60,919.0625044888712
0xf60d12b1af3dcdceb0c0dbb004322bc30aa5b090,WETH,USDC-WETH 3000 60,919.0625044888712
0x68e9381a83666c76c1e83bea58d85da92c05ca16,WETH,WETH-CRV 3000 60,918.0501318334799
0x68e9381a83666c76c1e83bea58d85da92c05ca16,CRV,WETH-CRV 3000 60,918.0501318334799
0xab450d37f5c8148f4125734c645f3e777a90f003,WETH,WETH-USDT 3000 60,917.2017300740474
0xab450d37f5c8148f4125734c645f3e777a90f003,USDT,WETH-USDT 3000 60,917.2017300740474
0xcc162f7fdca8ae147701e6831adfabbbb584dd13,WETH,RVP-WETH 10000 200,916.6946395417854
0xcc162f7fdca8ae147701e6831adfabbbb584dd13,RVP,RVP-WETH 10000 200,916.6946395417854
0x053a4a2aeb1596dde73e88ecc9f7208b150c35be,LINK,LINK-WETH 3000 60,915.0471423454258
0x053a4a2aeb1596dde73e88ecc9f7208b150c35be,WETH,LINK-WETH 3000 60,915.0471423454258
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,MATIC,MATIC-WETH 3000 60,914.8235031468055
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,WETH,MATIC-WETH 3000 60,914.8235031468055
0x6f55ecc1cb708ccd77240b96a9a2554d939ae3b8,DAI,DAI-USDC 500 10,914.4138063125403
0x6f55ecc1cb708ccd77240b96a9a2554d939ae3b8,USDC,DAI-USDC 500 10,914.4138063125403
0xe5bc7212d145fb273ee77b9583864773ea817213,USDT,WETH-USDT 3000 60,914.0173307636333
0xe5bc7212d145fb273ee77b9583864773ea817213,WETH,WETH-USDT 3000 60,914.0173307636333
0xfd46373c5331b6ef398554458ffb3f7952b3dcdd,AAVE,AAVE-WETH 3000 60,913.6029167247825
0xfd46373c5331b6ef398554458ffb3f7952b3dcdd,WETH,AAVE-WETH 3000 60,913.6029167247825
0xb6baf7fdd994cc623d0e54dae367195ab9feb371,LINK,LINK-WETH 3000 60,913.2493000660768
0xb6baf7fdd994cc623d0e54dae367195ab9feb371,WETH,LINK-WETH 3000 60,913.2493000660768
0x9a2155986e8b798be316d941a877cff2958ff750,WETH,WETH-TRU 10000 200,911.4062172900226
0x9a2155986e8b798be316d941a877cff2958ff750,TRU,WETH-TRU 10000 200,911.4062172900226
0x27c17c4a29737f590077d5298d02e6cf066207f0,WETH,MATIC-WETH 3000 60,911.4016543837737
0x27c17c4a29737f590077d5298d02e6cf066207f0,MATIC,MATIC-WETH 3000 60,911.4016543837737
0x09b195f3b640460d2ec577fdd361ead351218d99,USDC,USDC-WETH 3000 60,909.7815250568509
0x09b195f3b640460d2ec577fdd361ead351218d99,WETH,USDC-WETH 3000 60,909.7815250568509
0x511d5b48aef91c4320685c111417648a734ebd63,USDT,WETH-USDT 3000 60,909.5007115275978
0x511d5b48aef91c4320685c111417648a734ebd63,WETH,WETH-USDT 3000 60,909.5007115275978
0xfe4917af892bd254dc45a8075cae3b652fea6822,WETH,WETH-USDT 10000 200,908.0900873797832
0xfe4917af892bd254dc45a8075cae3b652fea6822,USDT,WETH-USDT 10000 200,908.0900873797832
0x46efe979a0e4df679b64b056cd3df81f8320269e,WETH,WBTC-WETH 3000 60,907.2878617640586
0x46efe979a0e4df679b64b056cd3df81f8320269e,WBTC,WBTC-WETH 3000 60,907.2878617640586
0x38e441033c40c99a878b5058af7ec45ff4b50198,BANK,BANK-WETH 10000 200,906.9947665493319
0x38e441033c40c99a878b5058af7ec45ff4b50198,WETH,BANK-WETH 10000 200,906.9947665493319
0xfe4917af892bd254dc45a8075cae3b652fea6822,USDT,WETH-USDT 3000 60,905.8302573684596
0xfe4917af892bd254dc45a8075cae3b652fea6822,WETH,WETH-USDT 3000 60,905.8302573684596
0x6b4805c6130b1544be4f1aeef1b8b37c532b234e,USDC,USDC-WETH 3000 60,905.2383004334654
0x6b4805c6130b1544be4f1aeef1b8b37c532b234e,WETH,USDC-WETH 3000 60,905.2383004334654
0x00336cd9f823dd8b5c5741638e5038fd561f01b9,WETH,LINK-WETH 3000 60,904.749361545353
0x00336cd9f823dd8b5c5741638e5038fd561f01b9,LINK,LINK-WETH 3000 60,904.749361545353
0x5d487c2f6f9dd15db0ce76181e6211a1ef9d8d92,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,904.0549131813223
0x5d487c2f6f9dd15db0ce76181e6211a1ef9d8d92,WETH,ETH2x-FLI-WETH 3000 60,904.0549131813223
0xc366c7bca1c3148a7ad1824e55d6e488e70d39d6,WETH,USDC-WETH 3000 60,902.0324530952321
0xc366c7bca1c3148a7ad1824e55d6e488e70d39d6,USDC,USDC-WETH 3000 60,902.0324530952321
0x51fbf59b8b25cc1b748a9056b60f3bbfc87a3b8b,TRU,WETH-TRU 3000 60,901.8342142079097
0x51fbf59b8b25cc1b748a9056b60f3bbfc87a3b8b,WETH,WETH-TRU 3000 60,901.8342142079097
0x728d4fc4b0d70ddbc78b63e033af355ddab4102f,DAI,DAI-WETH 3000 60,901.391303445226
0x728d4fc4b0d70ddbc78b63e033af355ddab4102f,WETH,DAI-WETH 3000 60,901.391303445226
0x138c7641d683de5b75117c68b6edac76ba191bd0,DAI,DAI-USDC 500 10,900.2460645779795
0x138c7641d683de5b75117c68b6edac76ba191bd0,USDC,DAI-USDC 500 10,900.2460645779795
0x03e2c10b74a260f46ab5cf881938c5888a6142df,DAI,DAI-WETH 3000 60,897.8476799694982
0x03e2c10b74a260f46ab5cf881938c5888a6142df,WETH,DAI-WETH 3000 60,897.8476799694982
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,WETH,USDC-WETH 500 10,897.8113436958482
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,USDC,USDC-WETH 500 10,897.8113436958482
0x2024f13b2fdb7957feb422af38edd5218e79ce05,USDC,USDC-USDT 500 10,897.752107230856
0x2024f13b2fdb7957feb422af38edd5218e79ce05,USDT,USDC-USDT 500 10,897.752107230856
0x0dc5e4eecd7e4f08901425a89d687434b309d363,SHIB,SHIB-WETH 10000 200,897.7243699627561
